,SBP,DBP,BBI-P,BBI-EKG
0,1.5808270985270687,1.547976999216828,1.0589665242863204,0.9106980921373324
1,0.06054193272752388,0.061089620948471784,0.017677248824060368,0.01750160229344438
2,1.233723921392894,1.6881390935334388,1.0060170878359396,1.0095249826297341
3,0.02761492865524156,0.030205249107085403,0.008563636911408185,0.009143916072869419
4,2.1904853239653805,3.2926827526352125,1.0775640059110163,1.1094419885940028
5,0.03683958471525996,0.05692652173370111,0.014081797433973225,0.013507572819468459
6,1.594031985431556,1.906019283681452,1.1894644008323958,1.1482783798304428
7,0.042631373824088895,0.054957042350425575,0.015253606038176938,0.01854075921353081
